id,name,followers,popularity,uri
0oK5D6uPhGu4Jk2dbZfodU,Thee Sacred Souls,570027,68,spotify:artist:0oK5D6uPhGu4Jk2dbZfodU
0ZPqGxW2iwZz7vGJWzuTUi,The Olympians,66547,48,spotify:artist:0ZPqGxW2iwZz7vGJWzuTUi
2HvyR5FsU37QMqVzIbGwl7,Mercedes Sosa,1009082,59,spotify:artist:2HvyR5FsU37QMqVzIbGwl7
1cj1ov4uZ0Htsx9PWDpNvi,El Zar,85739,58,spotify:artist:1cj1ov4uZ0Htsx9PWDpNvi
6ZNeppgfBLPUyugks9Yn1u,Philip Bailey,60768,59,spotify:artist:6ZNeppgfBLPUyugks9Yn1u
4u45IgUkhkBn4KXHnuiXvm,Artist Joe Smith,241,7,spotify:artist:4u45IgUkhkBn4KXHnuiXvm
5254Zsy5Ip7BFeUto1bC8R,aqualina,32604,43,spotify:artist:5254Zsy5Ip7BFeUto1bC8R
73mSg0dykFyhvU96tb5xQV,Hermanos Gutiérrez,498610,67,spotify:artist:73mSg0dykFyhvU96tb5xQV
5dFSooV44ddBp3SJ9yVFy4,L’Impératrice,238,20,spotify:artist:5dFSooV44ddBp3SJ9yVFy4
03YhcM6fxypfwckPCQV8pQ,Wes Montgomery,279128,50,spotify:artist:03YhcM6fxypfwckPCQV8pQ
2A6ZMBA2Ktyri2XacopkuO,Cyril Chambers,706,40,spotify:artist:2A6ZMBA2Ktyri2XacopkuO
5PkDpzWMZR7Id1vldhF8Qk,Laurindo Almeida,46788,50,spotify:artist:5PkDpzWMZR7Id1vldhF8Qk
1ojt3EGF7nQ7fnBV1Ln9zg,Michael Small,4464,48,spotify:artist:1ojt3EGF7nQ7fnBV1Ln9zg
6tpaMMCs8X6o8j9H5OmWmT,Yaya Bey,105775,59,spotify:artist:6tpaMMCs8X6o8j9H5OmWmT
5szdoaeT1yHXbbj6w6z2eD,Offthewally,28677,56,spotify:artist:5szdoaeT1yHXbbj6w6z2eD
57SSNiDayriZOVnjtwYZUZ,The Ipanemas,10573,43,spotify:artist:57SSNiDayriZOVnjtwYZUZ
4ME85YvMUi1hdqhbind7gy,Guru Josh Project,74312,60,spotify:artist:4ME85YvMUi1hdqhbind7gy
2tBWWgGv7H5ymPtJrT1rNu,Σtella,56432,59,spotify:artist:2tBWWgGv7H5ymPtJrT1rNu
1L9i6qZYIGQedgM9QLSyzb,Klingande,502139,59,spotify:artist:1L9i6qZYIGQedgM9QLSyzb
5fahUm8t5c0GIdeTq0ZaG8,Otto Knows,381845,58,spotify:artist:5fahUm8t5c0GIdeTq0ZaG8
61lyPtntblHJvA7FMMhi7E,Duke Dumont,734630,66,spotify:artist:61lyPtntblHJvA7FMMhi7E
7x2a9uyqlWbE9LwcoQWDTo,Almendra,440447,50,spotify:artist:7x2a9uyqlWbE9LwcoQWDTo
6MDME20pz9RveH9rEXvrOM,Clean Bandit,5521984,76,spotify:artist:6MDME20pz9RveH9rEXvrOM
7gG8L3FNYDI6EOtYbOZKC4,Artist Running Club,1766,17,spotify:artist:7gG8L3FNYDI6EOtYbOZKC4
0aoPBMnu1O7mi1HRThjsh6,THATO YA HAO ARTIST MOVEMENT,85,2,spotify:artist:0aoPBMnu1O7mi1HRThjsh6
5czbzNZZfWpyFgZyfT3Mkk,SIDEPIECE,85738,61,spotify:artist:5czbzNZZfWpyFgZyfT3Mkk
6nS5roXSAGhTGr34W6n7Et,Disclosure,2225996,76,spotify:artist:6nS5roXSAGhTGr34W6n7Et
2hk94pAZS1iYSqoICeTyh1,Supershy,46659,51,spotify:artist:2hk94pAZS1iYSqoICeTyh1
7urnl0uH1w3NCoErxw7AUK,Supermode,37829,64,spotify:artist:7urnl0uH1w3NCoErxw7AUK
2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,7459986,85,spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z
0w1sbtZVQoK6GzV4A4OkCv,Mau P,117577,64,spotify:artist:0w1sbtZVQoK6GzV4A4OkCv
3lwRbCTt1qmo0QgXUai8ao,Cacho Castaña,272403,47,spotify:artist:3lwRbCTt1qmo0QgXUai8ao
6deZN1bslXzeGvOLaLMOIF,Nickelback,7007450,79,spotify:artist:6deZN1bslXzeGvOLaLMOIF
6J7biCazzYhU3gM9j1wfid,Jamiroquai,2452539,68,spotify:artist:6J7biCazzYhU3gM9j1wfid
7MhMgCo0Bl0Kukl93PZbYS,Blur,3432191,70,spotify:artist:7MhMgCo0Bl0Kukl93PZbYS
4bXUaTjc7TQTvLqqCAlfYt,Jack Back,78203,53,spotify:artist:4bXUaTjc7TQTvLqqCAlfYt
2VMefj2Ob7Dc7PElvmMdOX,Rabea Massaad,1719,36,spotify:artist:2VMefj2Ob7Dc7PElvmMdOX
1NNRWkhwmcXRimFYSBpB1y,Yng Lvcas,374575,70,spotify:artist:1NNRWkhwmcXRimFYSBpB1y
2UZIAOlrnyZmyzt1nuXr9y,Nicki Nicole,7350123,79,spotify:artist:2UZIAOlrnyZmyzt1nuXr9y
4DPCpJ3C1nIqEFVs37tiOJ,Drop The Cheese,5742,25,spotify:artist:4DPCpJ3C1nIqEFVs37tiOJ
7LJSAfWhO7jhjnewy6pKyZ,Kyle Watson,111519,50,spotify:artist:7LJSAfWhO7jhjnewy6pKyZ
0f14r70OISSfJoyqYaHbgV,Anja Schneider,86642,41,spotify:artist:0f14r70OISSfJoyqYaHbgV
2SHhfs4BiDxGQ3oxqf0UHY,Roxette,2304658,73,spotify:artist:2SHhfs4BiDxGQ3oxqf0UHY
3EOEK57CV77D4ovYVcmiyt,Dennis Lloyd,683723,66,spotify:artist:3EOEK57CV77D4ovYVcmiyt
1qcU8NabUQ5efQf8UGW6CV,The Whitest Boy Alive,411841,57,spotify:artist:1qcU8NabUQ5efQf8UGW6CV
1vCWHaC5f2uS3yhpwWbIA6,Avicii,22999497,81,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6
5uYe4bcAXlMP7d4mrOYkML,Niack,400714,54,spotify:artist:5uYe4bcAXlMP7d4mrOYkML
0ZmYPydrdLRXjAEM2nCVIp,Protier,278,32,spotify:artist:0ZmYPydrdLRXjAEM2nCVIp
0BMwJwRVDIJwATictkQzky,Byz Playground,298,25,spotify:artist:0BMwJwRVDIJwATictkQzky
2pPuDXt6uSj2gGllSLRjnO,Mount Dreamer,166,31,spotify:artist:2pPuDXt6uSj2gGllSLRjnO
6vRLEJFTHryBVa2mZ4aBKX,Kisiaria,369,37,spotify:artist:6vRLEJFTHryBVa2mZ4aBKX
28SJ1LuRJWcILK2Mz0uZmn,Rosa Mahoney,314,30,spotify:artist:28SJ1LuRJWcILK2Mz0uZmn
0YAkOkbeAPiS35qyouiM4O,Oatmello,22225,47,spotify:artist:0YAkOkbeAPiS35qyouiM4O
5lal0BjsooQ7ON4t7B73bp,DJ Jeeh FDC,143118,64,spotify:artist:5lal0BjsooQ7ON4t7B73bp
2h5Ha0ZiMFmOQD3iYcSXsy,KayBlack,3338807,78,spotify:artist:2h5Ha0ZiMFmOQD3iYcSXsy
7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,3322274,73,spotify:artist:7y97mc3bZRFXzT2szRM4L4
5vcMPVDXTLhJ4UpOZKXZtg,MC Xenon,54915,54,spotify:artist:5vcMPVDXTLhJ4UpOZKXZtg
5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,4420481,76,spotify:artist:5aIqB5nVVvmFsvSdExz408
3meioy7GWDwpwmjv2LPyAb,Carl Philipp Emanuel Bach,122608,58,spotify:artist:3meioy7GWDwpwmjv2LPyAb
2HyEvRdpjC6Ek9cLlLof0X,Imber Sun,873,45,spotify:artist:2HyEvRdpjC6Ek9cLlLof0X
2gClsBep1tt1rv1CN210SO,Gabriel Fauré,206945,60,spotify:artist:2gClsBep1tt1rv1CN210SO
6byQKddO1b34lXC2ZEjehQ,Patricio Rey y sus Redonditos de Ricota,1681081,68,spotify:artist:6byQKddO1b34lXC2ZEjehQ
3iOvXCl6edW5Um0fXEBRXy,The xx,3779301,66,spotify:artist:3iOvXCl6edW5Um0fXEBRXy
37MCoi4pcUf9EKsPXeuCqU,Tan Bionica,975183,68,spotify:artist:37MCoi4pcUf9EKsPXeuCqU
2Eo4Yaukt9d6dnZrY5hQKi,Ciro y los Persas,1158902,63,spotify:artist:2Eo4Yaukt9d6dnZrY5hQKi
1bAftSH8umNcGZ0uyV7LMg,Duki,11098231,82,spotify:artist:1bAftSH8umNcGZ0uyV7LMg
3jO7X5KupvwmWTHGtHgcgo,Charly García,1851091,67,spotify:artist:3jO7X5KupvwmWTHGtHgcgo
4QFG9KrGWEbr6hNA58CAqE,Alemán,5565937,74,spotify:artist:4QFG9KrGWEbr6hNA58CAqE
7buMgOmD3fipPeYmywbGOx,Tapetenwechsel,2629,32,spotify:artist:7buMgOmD3fipPeYmywbGOx
5fMUXHkw8R8eOP2RNVYEZX,Diplo,2663256,78,spotify:artist:5fMUXHkw8R8eOP2RNVYEZX
5CkVLGKUJkIc1pmSk10QP4,Eli & Fur,137549,57,spotify:artist:5CkVLGKUJkIc1pmSk10QP4
00XhexlJEXQstHimpZN910,Brytiago,6859658,75,spotify:artist:00XhexlJEXQstHimpZN910
3eFYCWZU5CgdWLz5d7EXWq,Artist Khaled,0,2,spotify:artist:3eFYCWZU5CgdWLz5d7EXWq
2jSGzJw0ebJLu7OLVSOcBP,Plan B,4842387,80,spotify:artist:2jSGzJw0ebJLu7OLVSOcBP
7sgWBYtJpblXpJl2lU5WVs,Electric Guest,354189,54,spotify:artist:7sgWBYtJpblXpJl2lU5WVs
3LKXWvXFWrkwUzJWxzwVpW,Tony Dize,3764292,72,spotify:artist:3LKXWvXFWrkwUzJWxzwVpW
1wZtkThiXbVNtj6hee6dz9,Wisin & Yandel,7643329,80,spotify:artist:1wZtkThiXbVNtj6hee6dz9
2vf4pRsEY6LpL5tKmqWb64,Elderbrook,450844,70,spotify:artist:2vf4pRsEY6LpL5tKmqWb64
5344K3N7rx7kw1HjO8psuq,James Carter,51527,67,spotify:artist:5344K3N7rx7kw1HjO8psuq
70JgmJqskMprQ30Ao9VJEh,Young E-Rock,66,4,spotify:artist:70JgmJqskMprQ30Ao9VJEh
1dfeR4HaWDbWqFHLkxsg1d,Queen,51053399,85,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d
12GqGscKJx3aE4t07u7eVZ,Peso Pluma,15743441,93,spotify:artist:12GqGscKJx3aE4t07u7eVZ
3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,1107403,76,spotify:artist:3hv9jJF3adDNsBSIQDqcjp
4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas,10026143,64,spotify:artist:4Rxn7Im3LGfyRkY2FlHhWi
6V394G6torkxVfqL39qEgK,All Artist Adella,503,11,spotify:artist:6V394G6torkxVfqL39qEgK
1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,9916729,75,spotify:artist:1Hsdzj7Dlq2I7tHP7501T4
7dGJo4pcD2V6oG8kP0tJRR,Eminem,89578835,93,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR
5C4PDR4LnhZTbVnKWXuDKD,Morat,11807456,81,spotify:artist:5C4PDR4LnhZTbVnKWXuDKD
2Kk2M9tuolP8L9fWepeXgb,Fran Tapia DJ,653,39,spotify:artist:2Kk2M9tuolP8L9fWepeXgb
5zmB7dGi1rKdsEYVxQvJpS,Sun Of They,2721,41,spotify:artist:5zmB7dGi1rKdsEYVxQvJpS
4syLia9OumKwAqv3PQjNej,MKAY,30102,40,spotify:artist:4syLia9OumKwAqv3PQjNej
0wn2qDKzeFlhjRUtJAwJjp,Bandalos Chinos,376851,59,spotify:artist:0wn2qDKzeFlhjRUtJAwJjp
7G1GBhoKtEPnP86X2PvEYO,Nina Simone,2933393,69,spotify:artist:7G1GBhoKtEPnP86X2PvEYO
2zPvDg6LI6NHPQVQIESjfW,Lara91k,61690,49,spotify:artist:2zPvDg6LI6NHPQVQIESjfW
30fEdZPXgWfC4sNttcyB3C,La Renga,1634050,62,spotify:artist:30fEdZPXgWfC4sNttcyB3C
623ecFS6T9xsx9Rb98eii5,Marc Romboy,53324,39,spotify:artist:623ecFS6T9xsx9Rb98eii5
2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,4745535,81,spotify:artist:2RdwBSPQiwcmiDo9kixcl8
14gSyhJmT6Vl9e4vJCxF5J,12dust,877,31,spotify:artist:14gSyhJmT6Vl9e4vJCxF5J
4VMYDCV2IEDYJArk749S6m,Daddy Yankee,34757009,87,spotify:artist:4VMYDCV2IEDYJArk749S6m
2NpfQuA1kHiGx9LHgDx4p3,Roddy Doyle Trio,588,30,spotify:artist:2NpfQuA1kHiGx9LHgDx4p3
6pZIC4vzuNxdwy8hJSq29S,Greydon Park Band,1740,41,spotify:artist:6pZIC4vzuNxdwy8hJSq29S
4BUCzxTW8MiC4TT0C29CKF,The Holiday Horns,418,15,spotify:artist:4BUCzxTW8MiC4TT0C29CKF
6xOql32xqR0X46QkNLCzPd,Flatland Park,879,40,spotify:artist:6xOql32xqR0X46QkNLCzPd
2MIg8Vq5NCa9AER8dbCFDG,Holy Eve Trio,146,23,spotify:artist:2MIg8Vq5NCa9AER8dbCFDG
6skWyJ0S6yQ2bKBQb1klxo,Luke Marantz Trio,854,49,spotify:artist:6skWyJ0S6yQ2bKBQb1klxo
4gefXT9y8hdGtxBmkHN2HA,Jennie Reigen,188,33,spotify:artist:4gefXT9y8hdGtxBmkHN2HA
4uWu7kqFidRgiqrLM5x1Vu,Vendla,3373,45,spotify:artist:4uWu7kqFidRgiqrLM5x1Vu
7GUG3XpfuQRV6vPu1txOn4,Judy Baker,54,26,spotify:artist:7GUG3XpfuQRV6vPu1txOn4
7297VsEKnQhcbuXvB3GJ68,Eddie Harper,1362,42,spotify:artist:7297VsEKnQhcbuXvB3GJ68
1aalpsSEZpG1wLuLvXcCco,The North Sea Trio,596,43,spotify:artist:1aalpsSEZpG1wLuLvXcCco
0hY5GNx2g4D1ZtwrQRAY2y,Bruce Willmington & Co,393,41,spotify:artist:0hY5GNx2g4D1ZtwrQRAY2y
7gW0r5CkdEUMm42w9XpyZO,Laufey,5052903,81,spotify:artist:7gW0r5CkdEUMm42w9XpyZO
0ONHkAv9pCAFxb0zJwDNTy,Pusha T,2958798,71,spotify:artist:0ONHkAv9pCAFxb0zJwDNTy
4xONuzG8xDW9pPSYS3ttcT,rwethree,347,34,spotify:artist:4xONuzG8xDW9pPSYS3ttcT
2M3GH9JFk7Z62j2XarUJ1g,Sydney Taylor Band,343,29,spotify:artist:2M3GH9JFk7Z62j2XarUJ1g
4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,10321746,78,spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ
5lpH0xAS4fVfLkACg9DAuM,Wham!,2778770,69,spotify:artist:5lpH0xAS4fVfLkACg9DAuM
6s4kY85iUHP3nFjmuMbxUH,Leandi,123,27,spotify:artist:6s4kY85iUHP3nFjmuMbxUH
2VhyMRukJ2e1CgZ6k7Tux3,Dpsht,4027,49,spotify:artist:2VhyMRukJ2e1CgZ6k7Tux3
0sqFZZXsMjL8RoxMjhimhc,T.Check,1062,46,spotify:artist:0sqFZZXsMjL8RoxMjhimhc
0SM6zo7lSdqyplZo6XRX76,Smuv,10945,43,spotify:artist:0SM6zo7lSdqyplZo6XRX76
3c124seowxwVtBR8dGvirN,J0pie,884,40,spotify:artist:3c124seowxwVtBR8dGvirN
7HjuawVefxsnyB9JVrJQcA,lowerkaze,154,24,spotify:artist:7HjuawVefxsnyB9JVrJQcA
1lJhME1ZpzsEa5M0wW6Mso,Charlotte de Witte,974695,61,spotify:artist:1lJhME1ZpzsEa5M0wW6Mso
4Q6FHEKif7t06z6NGujL2D,Aitor Ronda,4795,20,spotify:artist:4Q6FHEKif7t06z6NGujL2D
2qY02HUpBMVIy3oGX8URf1,Blaze U,13605,57,spotify:artist:2qY02HUpBMVIy3oGX8URf1
04sHHRws8Q7apGxRnUnjQs,Kilian K,9340,54,spotify:artist:04sHHRws8Q7apGxRnUnjQs
06o3vT96fBU2vXoTlDM2rT,ISTERIF,6660,48,spotify:artist:06o3vT96fBU2vXoTlDM2rT
2fvlcT93u5SQePtPugGGpz,Arielan Vide,32,36,spotify:artist:2fvlcT93u5SQePtPugGGpz
1wZtkThiXbVNtj6hee6dz9,Wisin & Yandel,7643329,80,spotify:artist:1wZtkThiXbVNtj6hee6dz9
4im1JHdAIz4yOsjizlGZzt,Rhys Wells,79,46,spotify:artist:4im1JHdAIz4yOsjizlGZzt
1xefND4JiYjKNKPGc7ng1I,Jan Holdsworth,52,30,spotify:artist:1xefND4JiYjKNKPGc7ng1I
3zHaWg01z30TzjlWqSpeB4,Karl-Erik,114,44,spotify:artist:3zHaWg01z30TzjlWqSpeB4
35WVTyRnKAoaGExqgktVyb,Hotel Ugly,744166,75,spotify:artist:35WVTyRnKAoaGExqgktVyb
6USv9qhCn6zfxlBQIYJ9qs,Dominic Fike,1855584,79,spotify:artist:6USv9qhCn6zfxlBQIYJ9qs
2BcQKRbEFJJaMcad1CRZ35,Nordic Light Trio,423,43,spotify:artist:2BcQKRbEFJJaMcad1CRZ35
0OtsXpbZBM7OkX8FiDhpS5,Drew Milner,327,42,spotify:artist:0OtsXpbZBM7OkX8FiDhpS5
6XTGKOV9jceQ6f67lnhpbF,LATIN MAFIA,1085600,71,spotify:artist:6XTGKOV9jceQ6f67lnhpbF
21dVknSLCsK37cWozWDZZS,Matt Sassari,80388,68,spotify:artist:21dVknSLCsK37cWozWDZZS
3qwxSif06Qwzykdln8ZGfG,Wax Tailor,303058,57,spotify:artist:3qwxSif06Qwzykdln8ZGfG
1ThoqLcyIYvZn7iWbj8fsj,Bill Withers,1755361,74,spotify:artist:1ThoqLcyIYvZn7iWbj8fsj
7b04D0yLktCUpvxQBhmG7R,LEISURE,240011,62,spotify:artist:7b04D0yLktCUpvxQBhmG7R
5vSQUyT33qxr1xAX2Tkf3A,Clams Casino,311243,70,spotify:artist:5vSQUyT33qxr1xAX2Tkf3A
2FXC3k01G6Gw61bmprjgqS,Hozier,7749270,86,spotify:artist:2FXC3k01G6Gw61bmprjgqS
0Y6dVaC9DZtPNH4591M42W,TV Girl,7671905,83,spotify:artist:0Y6dVaC9DZtPNH4591M42W
0pg0Zm8FsGAYy5kdHuBnSo,salvia palth,1208342,70,spotify:artist:0pg0Zm8FsGAYy5kdHuBnSo
5JQ1XqKJ2Art01rF4tu1Ra,Daniel Allan,17364,52,spotify:artist:5JQ1XqKJ2Art01rF4tu1Ra
5BvJzeQpmsdsFp4HGUYUEx,Vampire Weekend,1969951,66,spotify:artist:5BvJzeQpmsdsFp4HGUYUEx
1ZwdS5xdxEREPySFridCfh,2Pac,18702203,79,spotify:artist:1ZwdS5xdxEREPySFridCfh
4ovtyvs7j1jSmwhkBGHqSr,Olamide,2649285,70,spotify:artist:4ovtyvs7j1jSmwhkBGHqSr
4AGwPDdh1y8hochNzHy5HC,RAC,167663,56,spotify:artist:4AGwPDdh1y8hochNzHy5HC
0cQbJU1aAzvbEmTuljWLlF,No Doubt,2881420,69,spotify:artist:0cQbJU1aAzvbEmTuljWLlF
5ivCbtrcD5N4rD337xIb2z,MisterWives,444761,54,spotify:artist:5ivCbtrcD5N4rD337xIb2z
6hN9F0iuULZYWXppob22Aj,Simple Minds,2046074,67,spotify:artist:6hN9F0iuULZYWXppob22Aj
2ziB7fzrXBoh1HUPS6sVFn,Audioslave,4577599,69,spotify:artist:2ziB7fzrXBoh1HUPS6sVFn
12455ZzxS49FbAGWKeB9eB,Jeff Golub,39495,45,spotify:artist:12455ZzxS49FbAGWKeB9eB
6OFZSmtxDquMkX2XZJSN6y,PALASTIC,28394,60,spotify:artist:6OFZSmtxDquMkX2XZJSN6y
4NhRml5ZOfNaYJAHUE0XwT,Nu Aspect,51668,68,spotify:artist:4NhRml5ZOfNaYJAHUE0XwT
25pd339V2rRJo84USlcSRP,JAWNY,345902,64,spotify:artist:25pd339V2rRJo84USlcSRP
4Wk0MW9d5uu6WbAgRCuH4O,Bajofondo,150725,46,spotify:artist:4Wk0MW9d5uu6WbAgRCuH4O
3G42n5HyIQhYUmKX67yOaU,CH4YN,29499,54,spotify:artist:3G42n5HyIQhYUmKX67yOaU
1a1v0OJC5GqtsLwzoqJm7j,Usted Señalemelo,206823,50,spotify:artist:1a1v0OJC5GqtsLwzoqJm7j
4ogvuDRerGhZfSf7TtzHlr,Israel Kamakawiwo'ole,577801,63,spotify:artist:4ogvuDRerGhZfSf7TtzHlr
3XkJyJgJDxnjdQgH0zfT8K,Los Rodriguez,712245,60,spotify:artist:3XkJyJgJDxnjdQgH0zfT8K
4XC335ouK6pXyq4QiIb8bP,Eliza Rose,65098,61,spotify:artist:4XC335ouK6pXyq4QiIb8bP
1dWEYMPtNmvSVaDNLgB6NV,Saint Motel,718473,64,spotify:artist:1dWEYMPtNmvSVaDNLgB6NV
2t0frJEIdex2PTwuLlGxDD,Carbonne,130825,66,spotify:artist:2t0frJEIdex2PTwuLlGxDD
4sbXXFzEWJY2zsZjelerjX,Dadju,6508497,73,spotify:artist:4sbXXFzEWJY2zsZjelerjX
3VNITwohbvU5Wuy5PC6dsI,Kool & The Gang,2531201,68,spotify:artist:3VNITwohbvU5Wuy5PC6dsI
053q0ukIDRgzwTr4vNSwab,Grimes,2412502,68,spotify:artist:053q0ukIDRgzwTr4vNSwab
3dkbV4qihUeMsqN4vBGg93,Al Green,2013392,66,spotify:artist:3dkbV4qihUeMsqN4vBGg93
3y2cIKLjiOlp1Np37WiUdH,Shaboozey,627528,81,spotify:artist:3y2cIKLjiOlp1Np37WiUdH
13MlmKnz81PZqZgMfCdVRR,Alberto Baldan Bembo,16787,54,spotify:artist:13MlmKnz81PZqZgMfCdVRR
60XHOAhvEBiV6BGBOv8ClM,La Joaqui,1835793,72,spotify:artist:60XHOAhvEBiV6BGBOv8ClM
08tfDO4dSrwxax35a3HIMC,Toshifumi Hinata,93252,54,spotify:artist:08tfDO4dSrwxax35a3HIMC
47i4lPow1dIRwOb85AB6lj,Gizmo Varillas,61528,62,spotify:artist:47i4lPow1dIRwOb85AB6lj
3MNvKeLzGSvOPtXJAjCOzf,Las Ligas Menores,144578,50,spotify:artist:3MNvKeLzGSvOPtXJAjCOzf
3pO5VjZ4wOHCMBXOvbMISG,Antônio Carlos Jobim,751770,69,spotify:artist:3pO5VjZ4wOHCMBXOvbMISG
1tcgfoMTT1szjUeaikxRjA,Ryuichi Sakamoto,981420,63,spotify:artist:1tcgfoMTT1szjUeaikxRjA
0IPxHQWLOiFdARIMSBtLZr,Gianni´s Humble,11173,42,spotify:artist:0IPxHQWLOiFdARIMSBtLZr
2efrqekWSHlvhATD50AG3m,Orion Sun,326927,65,spotify:artist:2efrqekWSHlvhATD50AG3m
30b8dNhkUcfPVsDbwyXlC9,Okvsho,33090,49,spotify:artist:30b8dNhkUcfPVsDbwyXlC9
7H3z77VbkJcCcFilmKqKNM,Pale Jay,83963,63,spotify:artist:7H3z77VbkJcCcFilmKqKNM
5cYLUzoshWfZP3MxdYHRhg,The Valdons,9122,47,spotify:artist:5cYLUzoshWfZP3MxdYHRhg
5WLTGcENPt84BZtmx6rt50,The Brothers Nylon,9687,46,spotify:artist:5WLTGcENPt84BZtmx6rt50
4Sl3fpSDeo9cMb3ouKm0rV,Resavoir,32114,46,spotify:artist:4Sl3fpSDeo9cMb3ouKm0rV
2aM5jpQ0WTcQDeHsil8Ihz,Michael Gray,49434,54,spotify:artist:2aM5jpQ0WTcQDeHsil8Ihz
60FV7KyxIH9FH1uq7u8inP,The Shapeshifters,81018,52,spotify:artist:60FV7KyxIH9FH1uq7u8inP
3sgFRtyBnxXD5ESfmbK4dl,LMFAO,4183116,67,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl
3v6Ji4uoWtKRkhuDUaxi9n,Dynoro,284215,67,spotify:artist:3v6Ji4uoWtKRkhuDUaxi9n
6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,98849816,95,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH
4XmXrxfPJr90IYeBwKrlKT,Lejwe La Motheo Artists Development,39246,43,spotify:artist:4XmXrxfPJr90IYeBwKrlKT
43BxCL6t4c73BQnIJtry5v,James Hype,384833,70,spotify:artist:43BxCL6t4c73BQnIJtry5v
5Igpc9iLZ3YGtKeYfSrrOE,Chris Lake,345610,71,spotify:artist:5Igpc9iLZ3YGtKeYfSrrOE
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,90112245,94,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ
3LrObIBoLv3SYjvg1Y6uDR,(Artista Invitado: Fernando Osorio),20,14,spotify:artist:3LrObIBoLv3SYjvg1Y6uDR
5H4yInM5zmHqpKIoMNAx4r,Central Cee,6420226,83,spotify:artist:5H4yInM5zmHqpKIoMNAx4r
3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,32311740,83,spotify:artist:3fMbdgg4jU18AjLCKBhRSm
63MQldklfxkjYDoUE4Tppz,M83,2413289,71,spotify:artist:63MQldklfxkjYDoUE4Tppz
4gzpq5DPGxSnKTe4SA8HAU,Coldplay,52968110,90,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU
4LLpKhyESsyAXpc4laK94U,Mac Miller,10791309,82,spotify:artist:4LLpKhyESsyAXpc4laK94U
536BYVgOnRky0xjsPT96zl,Two Door Cinema Club,2439480,70,spotify:artist:536BYVgOnRky0xjsPT96zl
1RyvyyTE3xzB2ZywiAwp0i,Future,18358546,91,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i
1xU878Z1QtBldR7ru9owdU,Phoenix,1933285,67,spotify:artist:1xU878Z1QtBldR7ru9owdU
1Dt1UKLtrJIW1xxRBejjos,The Blaze,627718,64,spotify:artist:1Dt1UKLtrJIW1xxRBejjos
4oZolC0sCwCAKqsNXfRlVS,The La Planta,413417,73,spotify:artist:4oZolC0sCwCAKqsNXfRlVS
2BTS8Np1YzPQuXjgdlqsBB,Emanero,395691,66,spotify:artist:2BTS8Np1YzPQuXjgdlqsBB
5Y3MV9DZ0d87NnVm56qSY1,Tiago PZK,5265078,80,spotify:artist:5Y3MV9DZ0d87NnVm56qSY1
6EDKZ3fyIzcualNVjPayM4,Fab Massimo,5038,34,spotify:artist:6EDKZ3fyIzcualNVjPayM4
6DDphNWazbGLtmw2ARnqMp,Movada,4992,35,spotify:artist:6DDphNWazbGLtmw2ARnqMp
1Yk912s46hRDu0aEvLG8WO,New Artist Spotlight,3286,16,spotify:artist:1Yk912s46hRDu0aEvLG8WO
5h9NCujJrwNVZz9bDIDbvn,Kayote,16963,51,spotify:artist:5h9NCujJrwNVZz9bDIDbvn
4y6J8jwRAwO4dssiSmN91R,Muddy Waters,1299896,55,spotify:artist:4y6J8jwRAwO4dssiSmN91R
3zWwvS0OdQwTploEQjT1VG,Vincent Rayn,1482,43,spotify:artist:3zWwvS0OdQwTploEQjT1VG
4YqwRbMLqGHRHLS1w2ZKse,Veigh,4702854,77,spotify:artist:4YqwRbMLqGHRHLS1w2ZKse
2UMj7NCbuqy1yUZmiSYGjJ,MC Kevin o Chris,3041938,73,spotify:artist:2UMj7NCbuqy1yUZmiSYGjJ
7E3BRXV9ZbCt5lQTCXMTia,Ólafur Arnalds,814609,63,spotify:artist:7E3BRXV9ZbCt5lQTCXMTia
1QL7yTHrdahRMpvNtn6rI2,George Frideric Handel,924345,63,spotify:artist:1QL7yTHrdahRMpvNtn6rI2
2UqjDAXnDxejEyE0CzfUrZ,Robert Schumann,580270,66,spotify:artist:2UqjDAXnDxejEyE0CzfUrZ
